line_id,doc_ids,truth_kind,txn_date,amount_paise,narration
BL-000337,AR-INV-2026-000596,matchable_amount_mismatch,2026-05-08,13794200,INV-2026-000596 RTGS HDFC0001234 900000035608 SAPTAGIRI ANALYTIVS LTD INR 137942.00 freigh
BL-000338,AR-INV-2026-000100,matchable,2026-05-08,36482500,NEFT CR UTIB0002233 900000013000 FROM ORBITEX PACKAGING PRIVATE LIMITED advance INR 364825
BL-000339,AR-INV-2026-000390,matchable,2026-05-08,37180100,NEFT CR KKBK0000812 900000025919 FROM ASHWINI CABLE SYSTEMS LTD part payment INR 371801.00
BL-000340,AR-INV-2026-000231;AR-INV-2026-000250;AR-INV-2026-000348,matchable_lumpsum,2026-05-08,57917700,"INV-2026-000231,INV-2026-000250,INV-2026-000348 NEFT CR HDFC0001234 900000080452 FROM ASHW"
BL-000341,AR-INV-2026-000517,matchable,2026-05-08,65581600,NEFT CR HDFC0001234 900000031835 FROM GOLDCREST STEEL TRADERS COMPANY security deposit INR
BL-000342,AP-VB-2026-000208,matchable,2026-05-09,-42555600,NEFT DR HDFC0001234 900000018193 FROM PRAGATI FAB SERVICES LTD freight charges INR 425556.
BL-000343,AP-RT-2026-000486,matchable,2026-05-09,-38011400,UPI/HDFC0001234/732403942855/pragcon@paytm/PRAGATI CONVEYANCES PVT LTD
BL-000344,AP-VB-2026-000403,matchable,2026-05-09,-37914800,VB-2026-000403 NEFT DR HDFC0001234 900000026403 FROM KARMAN PRINT SOLUTIONS LTD part payme
BL-000345,AP-RT-2026-000417,matchable,2026-05-09,-10908500,NEFT DR SBIN0000921 900000027088 FROM MERIDIAN POLYM part payment INR 109085.00
BL-000346,AR-INV-2026-000306,matchable,2026-05-09,5349300,NEFT CR KKBK0000812 900000022179 FROM SURYAVANSH  full and final INR 53493.00 INV-2026-000
BL-000347,SETL-setl_00000057,gateway_settlement,2026-05-09,11323419,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000057 UTR 900000002924
BL-000348,AR-INV-2026-000484,matchable,2026-05-09,25477800,INV-2026-000484 CHQ CLG VEDIKA TEX INV-2026-000484
BL-000349,AR-INV-2026-000343,matchable,2026-05-09,48680200,NEFT CR ICIC0000429 900000023805 FROM COPPERLEAF ELECTRICALS PVT LTD invoice settlement IN
BL-000350,AR-INV-2026-000506,matchable,2026-05-09,82022300,UPI/HDFC0001234/943903409006/merilab@okaxis/MERIDIAN LAB 
BL-000351,AR-INV-2026-000184,matchable,2026-05-09,138432800,NEFT CR HDFC0001234 900000017037 FROM COPPERLEAF ELECTRICALS P advance INR 1384328.00 INV-
BL-000352,AP-RT-2026-000499,matchable,2026-05-11,-45422100,RT-2026-000499 NEFT DR ICIC0000429 900000031118 FROM EVERSTONE RECYCLERS COMPANY milestone
BL-000353,AP-VB-2026-000400,matchable,2026-05-11,-44130700,CHQ CLG ORBITEX WA 
BL-000354,AP-VB-2026-000199,matchable,2026-05-11,-32056100,VB-2026-000199 NEFT DR UTIB0002233 900000017897 FROM ZENITH ONE TEXTILES PVT LTD security 
BL-000355,AP-VB-2026-000387,matchable,2026-05-11,-13337800,VB-2026-000387 NEFT DR KKBK0000812 900000025827 FROM MERIDIAN POLYM freight charges INR 13
BL-000356,AP-VB-2026-000011,matchable,2026-05-11,-12486500,UPI/HDFC0001234/796892869206/VB-2026-000011/karmcat@okaxis/KARMAN CATERING SE
BL-000357,SETL-setl_00000059,gateway_settlement,2026-05-11,2946868,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000059 UTR 900000003005
BL-000358,AR-INV-2026-000326,matchable,2026-05-11,4568000,UPI/HDFC0001234/842357975778/INV-2026-000326/anancon@okaxis/ANANT INFR
BL-000359,AR-INV-2026-000523,matchable,2026-05-11,6560500,INV-2026-000523 NEFT CR HDFC0001234 900000032111 FROM ASNWINI CABLE SYSTEMS PUN amc renewa
BL-000360,SETL-setl_00000058,gateway_settlement,2026-05-11,9287871,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000058 UTR 900000002947
BL-000361,AR-INV-2026-000524,matchable,2026-05-11,18609400,CHQ CLG VEDIKA TEXTILES INV-2026-000524
BL-000362,AR-INV-2026-000002,matchable,2026-05-11,19033700,UPI/HDFC0001234/594278362827/INV-2026-000002/everwat@okhdfcbank/EVERSTONE FATER
BL-000363,AR-INV-2026-000405,matchable,2026-05-11,25730800,NEFT CR SBIN0000921 900000026529 FROM TRIVROO PR amc renewal INR 257308.00 INV-2026-000405
BL-000364,AR-INV-2026-000220,matchable,2026-05-11,26157900,NEFT CR KKBK0000812 900000018501 FROM ZENITH ONE LOGBSTICS amc renewal INR 261579.00
BL-000365,AR-INV-2026-000339,matchable,2026-05-11,33586400,NEFT CR SBIN0000921 900000023633 FROM SURYAVANSH PRINT SOLUTIONS & CO against inv INR 3358
BL-000366,AR-INV-2026-000631,matchable,2026-05-11,41856700,RTGS SBIN0000921 900000037066 SAPTAGIRI ANALYTICS KOC INR 418567.00 amc renewal INV-2026-0
BL-000367,AR-INV-2026-000452,matchable,2026-05-11,45875300,CHQ CLG VEDIKA TEXTILES COMPANY INV-2026-000452
BL-000368,AR-INV-2026-000346,matchable,2026-05-11,69322300,INV-2026-000346 RTGS ICIC0000429 900000023971 SHREE BALAJI HARDWARE PUN INR 693223.00 mile
BL-000369,AR-INV-2026-000538,matchable,2026-05-11,77415500,NEFT CR ICIC0000429 900000032770 FROM PUSHPA METALS AGRI INPUTS KOC advance INR 774155.00
BL-000370,AR-INV-2026-000005,matchable,2026-05-11,128856000,INV-2026-000005 NEFT CR SBIN0000921 900000008963 FROM GOLDCREST SECURITY SY amc renewal IN
BL-000371,AP-RT-2026-000510,matchable,2026-05-12,-100688600,RT-2026-000510 NEFT DR KKBK0000812 900000031572 FROM EVERSTONE RECYCLERS & CO milestone 2 
BL-000372,AP-VB-2026-000399,matchable,2026-05-12,-64268300,VB-2026-000399 RTGS SBIN0000921 900000026235 VAISHNAVI PIPING SOLUTIONS LTD INR 642683.00 
BL-000373,AP-VB-2026-000020,matchable,2026-05-12,-31593200,VB-2026-000020 NEFT DR KKBK0000812 900000009614 FROM SHREE BAYAJI ANALYTICS PRIVATE LIMITE
BL-000374,SETL-setl_00000060,gateway_settlement,2026-05-12,384560,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000060 UTR 900000003043
BL-000375,AR-INV-2026-000394,matchable,2026-05-12,29549100,NEFT CR HDFC0001234 900000026088 FROM TRIVIDATA R against inv INR 295491.00
BL-000376,AR-INV-2026-000444,matchable,2026-05-12,29852800,INV-2026-000444 NEFT CR UTIB0002233 900000028458 FROM ASHWINI INTERIORS COMPANY milestone 
BL-000377,AR-INV-2026-000347,matchable,2026-05-12,71595300,NEFT CR KKBK0000812 900000024053 FROM ZENITH ONE LOGISTICS & CO milestone 2 INR 715953.00 
BL-000378,AR-INV-2026-000547,matchable,2026-05-12,81819200,CHQ CLG VEDIKA TEXTIL INV-2026-000547
BL-000379,AR-INV-2026-000201,matchable,2026-05-12,98363300,INV-2026-000201 NEFT CR ICIC0000429 900000017969 FROM SAHYADRI POLYMERS  milestone 2 INR 9
BL-000380,AP-VB-2026-000601,matchable,2026-05-13,-94453000,NEFT DR ICIC0000429 900000035891 FROM VRUNINTBINTERIORS advance INR 944530.00
BL-000381,AP-RT-2026-000116,matchable_amount_mismatch,2026-05-13,-35107300,UPI/HDFC0001234/883279785878/RT-2026-000116/eversta@okhdfcbank/EVERSTONE STAFFING & CO
BL-000382,AP-VB-2026-000012,matchable,2026-05-13,-28196400,NEFT DR KKBK0000812 900000009294 FROM TRINETRA SOLAR EPC LLP material supply INR 281964.00
BL-000383,AP-VB-2026-000132,matchable,2026-05-13,-28165400,UPI/HDFC0001234/853878251367/eversta@paytm/EVERSTONE STAFFING & CO
BL-000384,AP-RT-2026-000234,matchable,2026-05-13,-26962200,UPI/HDFC0001234/543765520174/eversta@okhdfcbank/EVERSTONE STAFFING COMPANY
BL-000385,AP-VB-2026-000567,matchable,2026-05-13,-23985900,RTGS UTIB0002233 900000034187 SUNDARA WATER TREATMENT LTD INR 239859.00 against inv VB-202
BL-000386,AP-RT-2026-000532,matchable,2026-05-13,-15480700,RT-2026-000532 NEFT DR ICIC0000429 900000032453 FROM EVERSTONE RE milestone 2 INR 154807.0
BL-000387,SETL-setl_00000061,gateway_settlement,2026-05-13,12227786,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000061 UTR 900000003101
BL-000388,AR-INV-2026-000428,matchable,2026-05-13,25637700,UPI/HDFC0001234/662336544629/anancon@paytm/ANANT INFRA 
BL-000389,AR-INV-2026-000211,matchable,2026-05-13,39478300,NEFT CR SBIN0000921 900000018310 FROM ORBIPAC PACKAGING against inv INR 394783.00 INV-2026
BL-000390,AR-INV-2026-000105,matchable,2026-05-13,42488900,INV-2026-000105 NEFT CR UTIB0002233 900000013256 FROM GOLDCREST SECURITY SYSTEMS LTD mater
BL-000391,AR-INV-2026-000108,matchable,2026-05-13,45832100,NEFT CR UTIB0002233 900000013372 FROM ORBITEX PACKAGING RAJ freight charges INR 458321.00
BL-000392,AR-INV-2026-000537,matchable,2026-05-13,49383700,NEFT CR KKBK0000812 900000032719 FROM GOLDCREST STEEL TRADERS COMPANY security deposit INR
BL-000393,AR-INV-2026-000232,matchable_amount_mismatch,2026-05-13,51729800,RTGS SBIN0000921 900000018990 SHREE BALAJI HARDIARE INR 517298.00 part payment INV-2026-00
BL-000394,AR-INV-2026-000143,matchable,2026-05-13,232546900,NEFT CR SBIN0000921 900000015232 FROM ORBITEX PACKAGING PRI freight charges INR 2325469.00
BL-000395,AP-RT-2026-000531,matchable,2026-05-14,-41917800,RT-2026-000531 NEFT DR KKBK0000812 900000032441 FROM VRUNDAVAN INTERIORS PVT LTD freight c
BL-000396,AP-VB-2026-000239,matchable,2026-05-14,-34049100,UPI/HDFC0001234/367512662484/bluecol@okhdfcbank/BLUEPEAK COLD CHAIN KOC/VB-2026-000239
BL-000397,AP-VB-2026-000018,matchable,2026-05-14,-32991700,UPI/HDFC0001234/551686440044/VB-2026-000018/ashwmac@okhdfcbank/ASHWINI MACHINE 
BL-000398,AP-VB-2026-000225,matchable,2026-05-14,-25087300,UPI/HDFC0001234/241330007632/ashwmac@paytm/ASHWINI MACHINE PARTS LTD/VB-2026-000225
BL-000399,,expected_unmatched_duplicate,2026-05-14,-25087300,UPI/HDFC0001234/241330007632/ashwmac@paytm/ASHWINI MACHINE PARTS LTD/VB-2026-000225
BL-000400,AP-VB-2026-000193,matchable_amount_mismatch,2026-05-14,-14943100,UPI/HDFC0001234/773443858908/eversta@paytm/EVERSTONE STAFFING & CO
BL-000401,AP-RT-2026-000113,matchable,2026-05-14,-12253100,UPI/HDFC0001234/299005314085/karmcat@paytm/KARMAN CATERING SERVICES LLP
BL-000402,SETL-setl_00000062,gateway_settlement,2026-05-14,8287438,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000062 UTR 900000003192
BL-000403,AR-INV-2026-000464,matchable,2026-05-14,15055500,UPI/HDFC0001234/882325359145/INV-2026-000464/anancon@paytm/ANANT INFRA CONVEYANCES PVT LTD
BL-000404,AR-INV-2026-000687,matchable,2026-05-14,79655000,NEFT CR ICIC0000429 900000039332 FROM ORBITEX PAPER MILLS PVT LTD advance INR 796550.00 IN
BL-000405,AR-INV-2026-000380,matchable,2026-05-14,132129100,INV-2026-000380 NEFT CR SBIN0000921 900000025599 FROM SURYAVANSH PETRO CHE part payment IN
BL-000406,AP-RT-2026-000028,matchable,2026-05-15,-57809600,NEFT DR SBIN0000921 900000009916 FROM GOLDCREST STEEL TRADERS COMPANY advance INR 578096.0
BL-000407,AP-RT-2026-000431,matchable,2026-05-15,-29909900,NEFT DR ICIC0000429 900000027836 FROM MERIDIAN POLYMERS LTD advance INR 299099.00 RT-2026-
BL-000408,AP-RT-2026-000476,matchable,2026-05-15,-26796100,NEFT DR HDFC0001234 900000029980 FROM MERIDIAN POLYMERS LTD full and final INR 267961.00
BL-000409,AP-RT-2026-000038,matchable,2026-05-15,-25489500,RT-2026-000038 NEFT DR HDFC0001234 900000010343 FROM SHREE BALAJI ANALYTICS PRIVATE LI ful
BL-000410,AP-VB-2026-000138,matchable,2026-05-15,-11369700,UPI/HDFC0001234/789024009623/karmcat@okaxis/KARMCAT SERVICES
BL-000411,SETL-setl_00000063,gateway_settlement,2026-05-15,8516529,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000063 UTR 900000003214
BL-000412,AR-INV-2026-000412,matchable,2026-05-15,25766200,UPI/HDFC0001234/878042986187/ashwcol@okhdfcbank/ASHWINI COLD CHAIN ZOI
BL-000413,AR-INV-2026-000610,matchable,2026-05-15,44561300,INV-2026-000610 CHQ CLG VEDIKA TEXTILES LLP INV-2026-000610
BL-000414,AR-INV-2026-000205,matchable,2026-05-15,63305600,INV-2026-000205 CHQ CLG TRINETRA PIPING SOLUTIONS PUN INV-2026-000205
BL-000415,AR-INV-2026-000217,matchable,2026-05-15,109130400,NEFT CR ICIC0000429 900000018435 FROM ORBITDX PACKAGING PVT LTD advance INR 1091304.00
BL-000416,AR-INV-2026-000528,matchable,2026-05-15,148532900,UPI/HDFC0001234/952001902982/nalarec@okaxis/NALANDA RECYCLERS LLP
BL-000417,AR-INV-2026-000104,matchable,2026-05-15,187431500,NEFT CR HDFC0001234 900000013221 FROM GOLDCREST SECURITY SYSTEMS & CO material supply INR 
BL-000418,AP-VB-2026-000458,matchable,2026-05-16,-46511000,NEFT DR HDFC0001234 900000029237 FROM TRINETRA AGRI I amc renewal INR 465110.00
BL-000419,AP-RT-2026-000171,matchable,2026-05-16,-44745200,NEFT DR ICIC0000429 900000016317 FROM TRINETRA SOLAR EPC LLP advance INR 447452.00
BL-000420,AP-RT-2026-000418,matchable,2026-05-16,-41890000,UPI/HDFC0001234/853613914536/pragcon@ybl/PRAGATI CONVEYANCES PVT LTD
BL-000421,AP-RT-2026-000637,matchable,2026-05-16,-32934600,CHQ CLG ANANT INFRA ELECTRICALS PVT LTD 
BL-000422,AR-INV-2026-000455,matchable,2026-05-16,8973100,INV-2026-000455 NEFT CR SBIN0000921 900000029056 FROM SURYAVANSH PRINT SOLUTIONS PUN part 
BL-000423,SETL-setl_00000064,gateway_settlement,2026-05-16,10504385,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000064 UTR 900000003221
BL-000424,AR-INV-2026-000783,matchable,2026-05-16,15801700,NEFT CR KKBK0000812 900000043030 FROM GOLDCREST WAREHOU full and final INR 158017.00 INV-2
BL-000425,AR-INV-2026-000573,matchable,2026-05-16,24352200,NEFT CR UTIB0002233 900000034468 FROM ASHWINI INTERIORS COMPANY milestone 2 INR 243522.00
BL-000426,AR-INV-2026-000366,matchable,2026-05-16,37580300,CHQ CLG TRINETRA PIPING S INV-2026-000366
BL-000427,AR-INV-2026-000453,matchable,2026-05-16,45678000,NEFT CR UTIB0002233 900000028958 FROM TRIVIDATA ROOFING PRODUCTS PVT LTD advance INR 45678
BL-000428,AR-INV-2026-000180,matchable,2026-05-16,47755000,NEFT CR HDFC0001234 900000016782 FROM ASHWINI SOLAR milestone 2 INR 477550.00 INV-2026-000
BL-000429,AR-INV-2026-000722,matchable,2026-05-16,48034500,INV-2026-000722 NEFT CR UTIB0002233 900000040524 FROM GOLDCREST WAREHOUSING PRIVATE LIMITE
BL-000430,AR-INV-2026-000364,matchable,2026-05-16,70129300,NEFT CR SBIN0000921 900000024852 FROM VEDIKA FACILITY MANAGEMENT LTD material supply INR 7
BL-000431,AR-INV-2026-000445,matchable,2026-05-16,73199100,NEFT CR HDFC0001234 900000028555 FROM SURYAVANSH PRINT SOLUTIONS & CO amc renewal INR 7319
BL-000432,AR-INV-2026-000369,matchable,2026-05-16,93462400,INV-2026-000369 NEFT CR ICIC0000429 900000025112 FROM COPPERLEAF ELECTRICALS PVT LTD miles
BL-000433,AR-INV-2026-000579,matchable,2026-05-16,172277800,NEFT CR SBIN0000921 900000034791 FROM GOLDCREST STEEL TRADERS LTD amc renewal INR 1722778.
BL-000434,AR-INV-2026-000212,matchable,2026-05-16,208383400,NEFT CR SBIN0000921 900000018320 FROM ORBITEX PACKAGING PRIVATE LIMITED material supply IN
BL-000435,AP-RT-2026-000697,matchable,2026-05-18,-159040900,NEFT DR UTIB0002233 900000039748 FROM LOHIYA LOGIS security deposit INR 1590409.00 RT-2026
BL-000436,AP-VB-2026-000262,matchable,2026-05-18,-84605700,NEFT DR HDFC0001234 900000020283 FROM NORTHLINE ROOFING PRODUCTS PV invoice settlement INR
BL-000437,AP-RT-2026-000098,matchable,2026-05-18,-75044800,NEFT DR SBIN0000921 900000012863 FROM KARMAN PRINT SOLUTIONS LTD advance INR 750448.00
BL-000438,AP-VB-2026-000358,matchable,2026-05-18,-61577500,UPI/HDFC0001234/627319585248/bluecol@paytm/BLUEPEAK COLD CHAIN PVT LTD/VB-2026-000358
BL-000439,AP-RT-2026-000210,matchable,2026-05-18,-53697600,NEFT DR UTIB0002233 900000018307 FROM ZENITH ONE TEXTILES LLP material supply INR 536976.0
BL-000440,AP-VB-2026-000010,matchable,2026-05-18,-45941500,NEFT DR ICIC0000429 900000009149 FROM GOLDCREST STEEL TRADERS COMPANY milestone 2 INR 4594
BL-000441,AP-VB-2026-000656,matchable,2026-05-18,-44294200,CHQ CLG ANANELE ELECTRICALS 
BL-000442,AP-VB-2026-000135,matchable,2026-05-18,-40390800,VB-2026-000135 NEFT DR UTIB0002233 900000014718 FROM ZENITH ONE TEXT full and final INR 40
BL-000443,AP-VB-2026-000568,matchable,2026-05-18,-36382500,VB-2026-000568 NEFT DR KKBK0000812 900000034262 FROM EVERSTONE RECYCLERS & CO against inv 
BL-000444,AP-RT-2026-000430,matchable,2026-05-18,-35267500,NEFT DR UTIB0002233 900000027784 FROM NORTHLINE ROOFING PRODUCTS RAJ invoice settlement IN
BL-000445,AP-RT-2026-000170,matchable,2026-05-18,-29603500,UPI/HDFC0001234/800367403714/eversta@ybl/EVERSTONE STAFFING & CO
BL-000446,AP-RT-2026-000669,matchable,2026-05-18,-23679500,CHQ CLG ANANT INFRA ELECTRICANS LTD RT-2026-000669
BL-000447,AP-VB-2026-000235,matchable,2026-05-18,-20319900,NEFT DR SBIN0000921 900000019126 FROM TRINETRA SOLAR EP part payment INR 203199.00
BL-000448,AP-VB-2026-000040,matchable,2026-05-18,-15924800,UPI/HDFC0001234/248153190841/karmcat@ybl/KARMAN CATERIN/VB-2026-000040
BL-000449,AP-VB-2026-000388,matchable,2026-05-18,-10995000,UPI/HDFC0001234/533720262684/VB-2026-000388/bluecol@okaxis/BLUEPEAK COLD CHA
BL-000450,SETL-setl_00000066,gateway_settlement,2026-05-18,4459663,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000066 UTR 900000003326
BL-000451,AR-INV-2026-000363,matchable,2026-05-18,5781500,UPI/HDFC0001234/596048673699/INV-2026-000363/anancon@ybl/ANANT INFRA CONVEYANCES PVT LTD
BL-000452,AR-INV-2026-000275,matchable,2026-05-18,6078400,NEFT CR HDFC0001234 900000020878 FROM NALANDA FAB SERVICES PRIVATE LIMITED invoice settlem
BL-000453,AR-INV-2026-000124,matchable_amount_mismatch,2026-05-18,9301300,NEFT CR UTIB0002233 900000014137 FROM NALANDA FAB SERVICES PRIVATE LI freight charges INR 
BL-000454,SETL-setl_00000065,gateway_settlement,2026-05-18,15991226,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000065 UTR 900000003240
BL-000455,AR-INV-2026-000640,matchable,2026-05-18,20871900,UPI/HDFC0001234/170309663618/nalarec@okhdfcbank/NALANDA RECYCLERS LLP/INV-2026-000640
BL-000456,AR-INV-2026-000641,matchable,2026-05-18,21350300,UPI/HDFC0001234/153656934572/INV-2026-000641/nalarec@okhdfcbank/NALAREC REC 
BL-000457,AR-INV-2026-000227,matchable,2026-05-18,23543000,INV-2026-000227 NEFT CR SBIN0000921 900000018841 FROM NALANDA FEB SERVICES PRIVATE LIMITED
BL-000458,AR-INV-2026-000109,matchable,2026-05-18,25137200,INV-2026-000109 NEFT CR UTIB0002233 900000013393 FROM ASHWINI SOLAR EPC NAG full and final
BL-000459,AR-INV-2026-000624,matchable_amount_mismatch,2026-05-18,25949200,UPI/HDFC0001234/928723237136/nalarec@paytm/NALANNA RECYCLERS P/INV-2026-000624
BL-000460,AR-INV-2026-000598,matchable,2026-05-18,27203500,NEFT CR UTIB0002233 900000035699 FROM ASHWINI INTERIORS PVT LTD freight charges INR 272035
BL-000461,AR-INV-2026-000572,matchable,2026-05-18,31030000,UPI/HDFC0001234/434309476899/INV-2026-000572/merilab@ybl/MEBIDIAN LAB SUPPLIES NAG
BL-000462,,expected_unmatched_duplicate,2026-05-18,31030000,UPI/HDFC0001234/434309476899/INV-2026-000572/merilab@ybl/MEBIDIAN LAB SUPPLIES NAG
BL-000463,AR-INV-2026-000594,matchable,2026-05-18,41456400,NEFT CR KKBK0000812 900000035474 FROM GOLDCREST STEEL TRADERS LLP part payment INR 414564.
BL-000464,AR-INV-2026-000560,matchable,2026-05-18,44520900,INV-2026-000560 CHQ CLG VEDIKA TEXT INV-2026-000560
BL-000465,AR-INV-2026-000615,matchable,2026-05-18,63990400,INV-2026-000615 CHQ CLG VEDITEX TEXTILES INV-2026-000615
BL-000466,AR-INV-2026-000611,matchable,2026-05-18,90773400,UPI/HDFC0001234/197195638395/merilab@paytm/MERIDIAN LAB SUPPLIES PRIVATE LIMITED
BL-000467,AP-RT-2026-000711,matchable,2026-05-19,-87215000,CHQ CLG ANANT INFRV E RT-2026-000711
BL-000468,AP-RT-2026-000541,matchable,2026-05-19,-69286100,NEFT DR SBIN0000921 900000032880 FROM TRINETRA AGRI INPUTS FAR security deposit INR 692861
BL-000469,AP-VB-2026-000694,matchable,2026-05-19,-49623400,NEFT DR HDFC0001234 900000039661 FROM LOHIYA LOGISTIC milestone 2 INR 496234.00
BL-000470,AP-VB-2026-000603,matchable,2026-05-19,-43347700,NEFT DR KKBK0000812 900000036001 FROM EVERSTONE RECYCLERS PVT LTD milestone 2 INR 433477.0
BL-000471,AP-RT-2026-000698,matchable,2026-05-19,-35776600,NEFT DR ICIC0000429 900000039758 FROM LOHSYA LOGISTICS LTD advance INR 357766.00 RT-2026-0
BL-000472,AP-RT-2026-000054,matchable,2026-05-19,-24065400,NEFT DR KKBK0000812 900000011075 FROM TRINETRA SOLAR EPC PVT LTD invoice settlement INR 24
BL-000473,SETL-setl_00000067,gateway_settlement,2026-05-19,1454732,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000067 UTR 900000003389
BL-000474,AR-INV-2026-000397,matchable,2026-05-19,9189900,NEFT CR SBIN0000921 900000026203 FROM ZENITH ONE LOGISTICS COMPANY milestone 2 INR 91899.0
BL-000475,AR-INV-2026-000273,matchable,2026-05-19,11370300,INV-2026-000273 NEFT CR ICIC0000429 900000020746 FROM ORBITEX PACKAG material supply INR 1
BL-000476,AR-INV-2026-000130,matchable,2026-05-19,13056500,INV-2026-000130 CHQ CLG TRINETRA PIPING SOLUTIONS COMPANY INV-2026-000130
BL-000477,AR-INV-2026-000167,matchable,2026-05-19,20136200,UPI/HDFC0001234/511053039554/everwat@okhdfcbank/EVERSTONE WATER TREATMENT C/INV-2026-00016
BL-000478,AR-INV-2026-000178,matchable,2026-05-19,388836400,NEFT CR SBIN0000921 900000016671 FROM GOLDCREST SECURITY SYSTEMS PV material supply INR 38
BL-000479,AP-VB-2026-000487,matchable,2026-05-20,-43151700,NEFT DR HDFC0001234 900000030556 FROM NORTHLINE ROOFING PRSDUCTS PVT LTD advance INR 43151
BL-000480,AP-VB-2026-000111,matchable,2026-05-20,-29715900,VB-2026-000111 NEFT DR ICIC0000429 900000013523 FROM PRAGATI FAB SERVICES LTD part payment
BL-000481,AP-VB-2026-000447,matchable,2026-05-20,-24636900,UPI/HDFC0001234/540806900709/pragcon@okhdfcbank/PRAGATI CONVEYANCE
BL-000482,AP-VB-2026-000542,matchable,2026-05-20,-9427500,NEFT DR UTIB0002233 900000032953 FROM EVERSTONE RECYCLE  invoice settlement INR 94275.00
BL-000483,SETL-setl_00000068,gateway_settlement,2026-05-20,12672150,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000068 UTR 900000003422
BL-000484,AR-INV-2026-000078,matchable,2026-05-20,14186000,UPI/HDFC0001234/111399268595/everwat@ybl/EVERSTONE WATER TREATMENT JAI
BL-000485,AR-INV-2026-000468,matchable,2026-05-20,21208200,UPI/HDFC0001234/766998747685/INV-2026-000468/anancon@paytm/ANANT INFRA CONVEYANCES PVT LTD
BL-000486,AR-INV-2026-000101,matchable,2026-05-20,29035000,UPI/HDFC0001234/464236388266/INV-2026-000101/everwat@okaxis/EVERSTONE 
BL-000487,AR-INV-2026-000145,matchable,2026-05-20,34630600,NEFT CR SBIN0000921 900000015271 FROM ORBITEX PACKAGING LTD invoice settlement INR 346306.
BL-000488,AR-INV-2026-000349,matchable_amount_mismatch,2026-05-20,39851900,INV-2026-000349 NEFT CR HDFC0001234 900000024079 FROM ORBIPAC PACKAGING advance INR 398519
BL-000489,AR-INV-2026-000292,matchable,2026-05-20,146303700,NEFT CR UTIB0002233 900000021527 FROM ORBITEX PACKAGING PRIVATE LIMITED part payment INR 1
BL-000490,AP-VB-2026-000498,matchable,2026-05-21,-66461600,NEFT DR SBIN0000921 900000031025 FROM MERIDIAN POLYMERS LTD against inv INR 664616.00 VB-2
BL-000491,,expected_unmatched_duplicate,2026-05-21,-66461600,NEFT DR SBIN0000921 900000031025 FROM MERIDIAN POLYMERS LTD against inv INR 664616.00 VB-2
BL-000492,AP-RT-2026-000294,matchable_amount_mismatch,2026-05-21,-64816300,RT-2026-000294 NEFT DR HDFC0001234 900000021584 FROM PRAGATI FA amc renewal INR 648163.00
BL-000493,AP-VB-2026-000475,matchable,2026-05-21,-55556200,CHQ CLG ORBITEX WAREHOU 
BL-000494,AP-RT-2026-000372,matchable,2026-05-21,-28392000,RT-2026-000372 NEFT DR KKBK0000812 900000025228 FROM ZENITHSONE TEXTILES LLP invoice settl
BL-000495,AP-RT-2026-000456,matchable,2026-05-21,-26414500,RT-2026-000456 NEFT DR UTIB0002233 900000029150 FROM MERIDIAN POL freight charges INR 2641
BL-000496,AP-RT-2026-000351,matchable,2026-05-21,-21555300,UPI/HDFC0001234/582600070624/RT-2026-000351/eversta@paytm/EVERSTONE STAFFING & CO
BL-000497,AP-VB-2026-000099,matchable,2026-05-21,-21054000,NEFT DR UTIB0002233 900000012905 FROM TRINETRA SOLAR advance INR 210540.00 VB-2026-000099
BL-000498,AR-INV-2026-000093,matchable,2026-05-21,9261700,INV-2026-000093 RTGS KKBK0000812 900000012765 SHREE BALAJI MACH INR 92617.00 invoice settl
BL-000499,SETL-setl_00000069,gateway_settlement,2026-05-21,10167927,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000069 UTR 900000003441
BL-000500,AR-INV-2026-000282,matchable,2026-05-21,21283700,NEFT CR ICIC0000429 900000021254 FROM NALANDA FAB SERVICES part payment INR 212837.00
BL-000501,AR-INV-2026-000715,matchable,2026-05-21,31962200,RTGS SBIN0000921 900000040341 SAPTANA ANALYTICS INR 319622.00 milestone 2
BL-000502,AR-INV-2026-000425,matchable,2026-05-21,45256400,NEFT CR ICIC0000429 900000027454 FROM VEDIKA FACILITY NANAGEM milestone 2 INR 452564.00 IN
BL-000503,AR-INV-2026-000534,matchable,2026-05-21,48162000,INV-2026-000534 NEFT CR SBIN0000921 900000032569 FROM TRIVIDATA ROOFING PRODUCTS PVT LTD a
